Wall time,Step,Value
1746942783.1830208,138864,0.03411097079515457
1746942888.9167724,139074,0.0057440586388111115
1746942893.450733,139083,0.006882760673761368
1746943271.1855812,139830,0.01682128757238388
1746943599.3242924,140119,0.009196101687848568
1746943616.5244412,140153,0.04191335290670395
1746943659.5706975,140238,0.022374581545591354
1746943711.9799194,140342,0.006438286509364843
1746943716.999496,140352,0.01736072264611721
1746943732.0487235,140382,0.010586777701973915
1746943778.8222494,140475,0.006631386931985617
1746943864.3180063,140644,0.011389456689357758
1746943973.1140356,140859,0.0083394106477499
1746944198.331511,141305,0.009026482701301575
1746944202.85779,141314,0.015263073146343231
1746944259.5282953,141426,0.006771606858819723
1746944286.8826642,141480,0.00846561323851347
1746944369.7091372,141644,0.005206008441746235
1746944381.3474278,141667,0.03405066207051277
1746944417.2143617,141738,0.0058317044749855995
1746944780.1652784,142457,0.0027517355047166348
1746944803.4413936,142503,0.0019077332690358162
1746945101.4270613,143092,0.001987993251532316
1746945108.004123,143105,0.0055610607378184795
1746945222.054,143330,0.0033567319624125957
1746945293.523902,143471,0.005248815752565861
1746945504.8118525,143889,0.01149904727935791
1746945682.1391487,144239,0.07430820912122726
1746945845.360348,144562,0.014830635860562325
1746945943.207468,144756,0.008841341361403465
1746945943.7102659,144757,0.005686508491635323
1746945959.8378353,144789,0.0024588608648627996
1746946453.8662677,145774,0.015833675861358643
1746946507.082214,145880,0.012042450718581676
1746946567.5310116,146000,0.004745750688016415
1746946654.6618412,146174,0.0069284094497561455
1746946703.6110406,146272,0.003954910673201084
1746946808.855766,146482,0.01815650425851345
1746946985.4471612,146834,0.003041384508833289
1746947006.96977,146877,0.013173257932066917
1746947955.2100205,148766,0.02184540592133999
1746947973.2568893,148802,0.0032167404424399137
1746948130.1525478,149113,0.030311865732073784
1746948148.3557408,149149,0.01113902311772108
1746948540.0677547,149924,0.004549173638224602
1746949040.6886652,150913,0.0015052722301334143
1746949077.6872056,150986,0.005106301978230476
1746949122.223769,151074,0.004420283250510693
1746949123.7287033,151077,0.023200681433081627
1746949222.1846654,151272,0.0038816863670945168
1746949332.5386355,151490,0.009232250973582268
1746949334.0476124,151493,0.00892113707959652
1746949368.3961096,151561,0.005653947126120329
1746949499.1152465,151820,0.025598421692848206
1746949541.4331064,151904,0.012716086581349373
1746949607.7968833,152036,0.02847699448466301
1746949644.168737,152108,0.027469171211123466
1746949678.519382,152176,0.006398610770702362
1746949686.6151228,152192,0.008259119465947151
1746949731.0936933,152280,0.004632976837456226
1746949746.187273,152310,0.00125790829770267
1746949975.446389,152764,0.003933545667678118
1746950006.1306062,152825,0.04789167642593384
1746950063.2105632,152938,0.003978848457336426
1746950128.00983,153066,0.0030255147721618414
1746950181.6125133,153172,0.0035395589657127857
1746950226.7025816,153261,0.0014456480275839567
1746950282.0208073,153370,0.0008652722463011742
1746950549.6110506,153899,0.04266608506441116
1746950706.3838997,154209,0.010968169197440147
1746950865.7474165,154525,0.007566471584141254
1746950961.2028189,154714,0.011888708919286728
1746951008.7563624,154808,0.008863345719873905
1746951032.1469126,154854,0.016201762482523918
1746951053.958701,154897,0.002186764031648636
1746951081.2458978,154951,0.00484883040189743
1746951603.4546754,155986,0.005341020878404379
1746951779.9490104,156337,0.03420927748084068
1746951780.9610538,156339,0.0028507555834949017
1746951929.3472106,156632,0.0030043800361454487
1746951988.3394258,156748,0.0037831792142242193
1746952128.268615,157025,0.005021469201892614
1746952388.2470129,157539,0.00542870070785284
1746952498.4142716,157757,0.004791641142219305
1746952863.4161463,158478,0.029515882954001427
1746953054.2237787,158856,0.0015775723149999976
1746953282.9268615,159308,0.04573510214686394
1746953431.8332407,159603,0.0034462229814380407
1746953546.3192303,159829,0.01055106334388256
1746953616.1687362,159967,0.029602421447634697
1746953670.9143882,160075,0.009772125631570816
1746953884.1412234,160497,0.024355893954634666
1746953998.0028489,160722,0.00576856080442667
1746954187.6985083,161097,0.00556155014783144
1746954358.283083,161434,0.0066606830805540085
1746954498.1388347,161710,0.011163990944623947
1746954590.4111145,161893,0.0034648252185434103
1746954604.0040302,161920,0.011533482000231743
1746955069.942428,162842,0.0029202389996498823
1746955129.7418156,162960,0.01712632179260254
1746955136.8302574,162974,0.026118576526641846
1746955147.4355295,162995,0.006979439407587051
1746955188.4725025,163076,0.00717249047011137
1746955542.7992768,163776,0.053639888763427734
1746955641.0343108,163970,0.012349871918559074
1746955793.8312407,164272,0.036772772669792175
1746955889.8159895,164462,0.004018670879304409
1746955913.6233182,164509,0.022093337029218674
1746956038.6080434,164756,0.0030659749172627926
1746956156.2685456,164988,0.010129670612514019
1746956251.5628028,165177,0.004859904292970896
1746956290.2610762,165254,0.0072827814146876335
1746956449.0536506,165569,0.0066299885511398315
1746956476.7502804,165624,0.003215364646166563
1746956588.0024154,165845,0.019564902409911156
1746956798.530357,166265,0.0012197839096188545
1746957065.822265,166797,0.02040741965174675
1746957142.1045578,166949,0.016266118735074997
1746957149.1629512,166963,0.013380019925534725
1746957244.3194747,167151,0.008201099932193756
1746957264.0895875,167190,0.0020084078423678875
1746957269.6555977,167201,0.00906037911772728
1746957297.4908006,167256,0.0030357425566762686
1746957361.4023,167382,0.002274226862937212
1746957571.109041,167797,0.028269000351428986
1746957653.1235542,167959,0.004945486783981323
1746957851.9510715,168352,0.05126238986849785
1746957953.2495584,168553,0.004112727474421263
1746957968.9237156,168584,0.012946821749210358
1746957990.1399333,168626,0.006394458469003439
1746958053.582998,168751,0.016093147918581963
1746958280.4603977,169199,0.0037078417371958494
1746958285.0070972,169208,0.011040950194001198
1746958526.1262565,169686,0.024194762110710144
1746958626.2131782,169884,0.010820956900715828
1746958645.4905863,169922,0.011051247827708721
1746958667.7880526,169966,0.006270654499530792
1746958695.5175705,170021,0.0061141811311244965
1746958808.3192487,170245,0.004702383652329445
1746958819.9251552,170268,0.007073231041431427
1746958874.0009313,170375,0.005333860870450735
1746958935.1971135,170496,0.003046454628929496
1746959038.3973825,170700,0.01909135840833187
1746959062.1757612,170747,0.042730912566185
1746959177.642796,170976,0.007474551908671856
1746959211.9633327,171044,0.004666769411414862
1746959232.651132,171085,0.027394456788897514
1746959257.9751692,171135,0.0033874581567943096
1746959362.8125167,171342,0.0015430750790983438
1746959525.5218887,171663,0.005319721065461636
1746959618.4880683,171847,0.01526228990405798
1746959748.5286942,172104,0.005054891109466553
1746959913.183289,172429,0.0028710803017020226
1746959944.02154,172490,0.001652660546824336
1746959977.243545,172556,0.04656973108649254
1746960271.9550068,173138,0.0017228322103619576
1746960320.143603,173233,0.0202147476375103
1746960553.0296712,173694,0.004465825390070677
1746960603.6532207,173794,0.0020136204548180103
1746960605.1763482,173797,0.0012116797734051943
1746960645.2626877,173876,0.02568694017827511
1746960707.8309352,173999,0.006136088632047176
1746960835.929153,174252,0.012552320957183838
1746960866.19713,174312,0.06373196840286255
1746960922.7599616,174424,0.00151014921721071
1746961117.4433312,174809,0.004640189465135336
1746961179.4859364,174932,0.0038103729020804167
1746961408.0326774,175026,0.02999875694513321
1746961778.682131,175761,0.012955037876963615
1746961863.1719277,175929,0.02251710370182991
1746961875.2799835,175953,0.010768767446279526
1746961957.3217623,176116,0.011903446167707443
1746962097.1301591,176394,0.003541808109730482
1746962447.8999987,177086,0.004182891920208931
1746962864.5918186,177910,0.0017579121049493551
1746962892.2150888,177965,0.01978868804872036
1746962896.222125,177973,0.004753356799483299
1746962927.9104254,178036,0.0018688420532271266
1746963035.4189346,178249,0.017860105261206627
1746963129.9237947,178436,0.0046980311162769794
1746963151.667006,178479,0.007872511632740498
1746963202.874636,178580,0.00832103006541729
1746963207.9321444,178590,0.023634105920791626
1746963264.6698244,178702,0.005264888983219862
1746963425.6895905,179021,0.01570848375558853
1746963466.131461,179101,0.0028707552701234818
1746963543.574109,179254,0.01413847878575325
1746963670.6864426,179505,0.01538923941552639
1746963752.8399196,179668,0.0011441216338425875
1746963828.0172129,179817,0.030307963490486145
1746963937.359504,180033,0.0027420406695455313
1746964165.132826,180483,0.02174057625234127
1746964196.0447063,180544,0.017891477793455124
1746964329.7782123,180808,0.012661570683121681
1746964342.4785414,180833,0.0028273973148316145
1746964577.664789,181297,0.014338398352265358
1746964668.911965,181478,0.025770068168640137
1746964785.9098518,181709,0.004349914379417896
1746964803.632442,181744,0.03431067615747452
1746964807.6742542,181752,0.008401591330766678
1746964879.1011896,181893,0.0013253847137093544
1746964968.2801943,182069,0.028999824076890945
1746965633.1264162,183383,0.00795542262494564
1746965715.0813668,183545,0.008336332626640797
1746965746.0414026,183606,0.019890891388058662
1746965805.713902,183724,0.018284574151039124
1746966096.230073,184298,0.000948928005527705
1746966268.6530354,184639,0.002964471932500601
1746966513.9268446,185124,0.0031804486643522978
1746966704.172861,185500,0.061972878873348236
1746966744.6364717,185580,0.0016028827521950006
1746966858.155502,185804,0.003917733207345009
1746966879.9342852,185847,0.025725042447447777
1746966990.7027972,186066,0.004522183910012245
1746967027.564252,186139,0.024782245978713036
1746967222.0029798,186524,0.0059402803890407085
1746967295.0967436,186668,0.01486271619796753
1746967327.1113312,186731,0.005777736194431782
1746967371.7493477,186819,0.002179498551413417
1746967465.1110508,187003,0.005366408731788397
1746967469.1637807,187011,0.009673289954662323
1746967489.3535295,187051,0.006591854616999626
1746967531.8181374,187135,0.02306383103132248
1746967681.322959,187430,0.016366591677069664
1746967719.8585625,187506,0.0022143858950585127
1746967811.5700588,187687,0.005684770178049803
1746967899.265669,187861,0.029160648584365845
1746968218.1048455,188491,0.007165048271417618
1746968245.8908165,188546,0.003621938405558467
1746968414.4377468,188881,0.008282960392534733
1746968453.2520788,188958,0.011533882468938828
1746968758.8043373,189565,0.004406042397022247
1746968785.879399,189619,0.01183563843369484
1746969020.3968825,190085,0.03620418161153793
1746969113.7823558,190270,0.016701683402061462
1746969196.1026726,190434,0.009916211478412151
1746969360.2306366,190760,0.0174417681992054
1746969371.8114288,190783,0.0014077962841838598
1746969447.946119,190934,0.018346793949604034
1746969452.9961126,190944,0.011222153902053833
1746969518.1343572,191073,0.010870827361941338
1746969690.016167,191415,0.0054791769944131374
1746969705.614351,191446,0.004968641325831413
1746969921.8335447,191875,0.04248858615756035
1746970092.3333364,192215,0.04273427277803421
1746970206.270706,192441,0.0008631735108792782
1746970235.0149834,192498,0.005496294237673283
1746970347.1604807,192720,0.010910339653491974
1746970413.565238,192852,0.0332348570227623
1746970482.2797258,192989,0.00786743313074112
1746970483.2903364,192991,0.00744129903614521
1746970558.2333953,193140,0.00529184564948082
1746970709.1325207,193440,0.009274264797568321
1746970723.2081552,193468,0.008019115775823593
1746970738.3856966,193498,0.027757978066802025
1746970823.0780554,193667,0.05170310288667679
1746970826.577304,193674,0.010378431528806686
1746971036.382165,194092,0.0019692187197506428
1746971102.293807,194223,0.008787140250205994
1746971209.7617667,194437,0.03807281702756882
1746971240.8264365,194499,0.007198469713330269
1746971455.548993,194927,0.02243923395872116
1746971470.172993,194956,0.04443051666021347
1746971504.2360663,195024,0.015497430227696896
1746971589.3241515,195194,0.007620961870998144
1746971593.8252687,195203,0.0040245638228952885
1746971655.0945544,195326,0.006022118031978607
1746971689.8732722,195396,0.009041637182235718
1746971746.6377714,195510,0.009611424058675766
1746971774.5770848,195566,0.0035459729842841625
1746971885.1530848,195787,0.016526229679584503
1746971938.651859,195894,0.004893105942755938
1746972214.1408446,196445,0.033155784010887146
1746972233.1733494,196483,0.004948844667524099
1746972436.6436074,196889,0.035976070910692215
1746972506.6687357,197030,0.0035821939818561077
1746972619.1595962,197256,0.002600247971713543
1746972702.638281,197423,0.008850525133311749
1746972912.659675,197843,0.047943226993083954
1746973023.6505578,198065,0.0016433525597676635
1746973114.913322,198247,0.015977289527654648
1746973160.5350049,198338,0.0032831495627760887
1746973292.5393567,198602,0.00969189964234829
1746973617.130261,199252,0.0024888026528060436
1746973774.570706,199567,0.006878374144434929
1746973780.5635414,199579,0.0035064122639596462
1746973821.0792239,199660,0.011823665350675583
1746973826.6016524,199671,0.003462164429947734
1746973864.1293602,199746,0.029161980375647545
1746973893.2122278,199804,0.0076903123408555984
1746974054.6924012,200126,0.0034913658164441586
1746974070.6752534,200158,0.004486431833356619
1746974115.6256976,200248,0.013654878363013268
1746974124.1197681,200265,0.003339087590575218
1746974254.9404485,200528,0.013673197478055954
1746974352.3960218,200723,0.005037631373852491
1746974388.441041,200795,0.009910497814416885
1746974554.423475,201127,0.006391433998942375
1746974607.3478372,201233,0.006508693099021912
1746974651.3185198,201321,0.037663668394088745
1746974721.5438046,201461,0.004928876645863056
1746974950.182803,201916,0.023543011397123337
1746974957.1792183,201930,0.009647422470152378
1746974996.199712,202008,0.007002919912338257
1746975102.3324785,202220,0.015437683090567589
1746975337.6638532,202688,0.007272304967045784
1746975669.154009,203346,0.011559086851775646
1746975949.294777,203902,0.0030393521301448345
1746976298.1930091,204595,0.005528888665139675
1746976360.679901,204719,0.0020125533919781446
1746976375.853846,204749,0.0015485723270103335
1746976792.8247557,205574,0.006545897573232651
1746976825.1817157,205638,0.003843780606985092
1746976883.6998515,205754,0.011453630402684212
1746977112.4054997,206208,0.03441096469759941
1746977359.4335866,206697,0.008589042350649834
1746977574.6870818,207125,0.010739484801888466
1746977697.5001397,207369,0.006863766815513372
1746977714.0655956,207402,0.0037113248836249113
1746977726.178089,207426,0.013418312184512615
1746977861.3457756,207695,0.006544122006744146
1746978123.100815,208215,0.0008799702627584338
1746978157.9794023,208284,0.004084550775587559
1746978277.1508386,208520,0.0016397255240008235
1746978448.5177758,208861,0.024233534932136536
1746978464.0991786,208892,0.006223765667527914
1746978546.359847,209055,0.001970927231013775
1746978657.9272835,209276,0.0011053181951865554
1746978781.743177,209522,0.010958923026919365
1746978885.1880848,209727,0.0027614901773631573
1746979022.8749564,209999,0.008257770910859108
